Order ID,Product,Category,Price,Quantity,Location,Order Date
ORD-08200,Yoga Mat,Sports,559.3,2,New York,2024-05-17
ORD-08201,Vacuum Cleaner,Home & Kitchen,958.35,5,Chicago,2024-09-28
ORD-08202,Fiction,Books,203.61,4,San Francisco,2024-09-13
ORD-08203,Tablet,Electronics,449.82,4,Houston,2024-01-01
ORD-08204,Puzzle,Toys,319.91,7,Houston,2024-05-22
ORD-08205,Yoga Mat,Sports,47.3,6,Chicago,2024-02-16
ORD-08206,Laptop,Electronics,40.1,10,Houston,2024-10-31
ORD-08207,Doll,Toys,692.02,9,Chicago,2024-10-13
ORD-08208,Jeans,Clothing,667.45,9,Chicago,2024-02-03
ORD-08209,Jacket,Clothing,50.04,8,San Francisco,2024-10-05
ORD-08210,Textbook,Books,648.31,10,San Francisco,2024-06-13
ORD-08211,Basketball,Sports,131.59,1,New York,2024-05-18
ORD-08212,Tablet,Electronics,183.58,5,Los Angeles,2024-04-19
ORD-08213,Building Blocks,Toys,954.49,7,New York,2023-12-19
ORD-08214,Microwave,Home & Kitchen,490.01,3,San Francisco,2024-10-12
ORD-08215,Shoes,Clothing,738.84,7,New York,2024-05-19
ORD-08216,Textbook,Books,764.13,3,Houston,2024-10-14
ORD-08217,Textbook,Books,540.23,10,Houston,2024-04-14
ORD-08218,Football,Sports,6.08,7,San Francisco,2024-02-20
ORD-08219,Action Figure,Toys,140.93,6,Chicago,2024-09-28
ORD-08220,Non-Fiction,Books,182.76,10,Los Angeles,2024-08-09
ORD-08221,Headphones,Electronics,145.53,8,New York,2024-09-15
ORD-08222,Tennis Racket,Sports,724.65,4,New York,2024-05-29
ORD-08223,Textbook,Books,97.3,10,Los Angeles,2024-05-02
ORD-08224,Tennis Racket,Sports,703.43,9,Los Angeles,2024-06-29
ORD-08225,Basketball,Sports,561.89,8,San Francisco,2024-09-27
ORD-08226,Jeans,Clothing,638.9,4,Chicago,2024-05-12
ORD-08227,Blender,Home & Kitchen,462.95,4,Houston,2024-09-14
ORD-08228,Laptop,Electronics,121.85,7,New York,2024-11-24
ORD-08229,Action Figure,Toys,423.65,3,New York,2024-07-14
ORD-08230,Textbook,Books,304.71,7,Houston,2024-11-21
ORD-08231,Vacuum Cleaner,Home & Kitchen,122.13,5,New York,2024-02-01
ORD-08232,Shirt,Clothing,226.56,9,Chicago,2024-06-09
ORD-08233,Blender,Home & Kitchen,905.51,9,San Francisco,2024-08-31
ORD-08234,Phone,Electronics,899.37,7,San Francisco,2023-12-16
ORD-08235,Shoes,Clothing,223.91,4,San Francisco,2024-03-30
ORD-08236,Microwave,Home & Kitchen,661.89,1,Chicago,2024-01-14
ORD-08237,Blender,Home & Kitchen,757.01,3,New York,2024-10-30
ORD-08238,Tennis Racket,Sports,396.37,3,Chicago,2024-01-23
ORD-08239,Textbook,Books,390.49,6,Houston,2024-09-04
ORD-08240,Action Figure,Toys,475.01,4,Houston,2024-06-09
ORD-08241,Blender,Home & Kitchen,682.96,1,New York,2024-09-24
ORD-08242,Blender,Home & Kitchen,131.73,6,Los Angeles,2024-10-04
ORD-08243,Microwave,Home & Kitchen,966.84,1,Chicago,2024-05-30
ORD-08244,Football,Sports,798.78,8,San Francisco,2024-06-19
ORD-08245,Biography,Books,692.62,8,Chicago,2024-03-12
ORD-08246,Phone,Electronics,432.53,5,Chicago,2024-03-22
ORD-08247,Shirt,Clothing,364.41,10,San Francisco,2024-02-10
ORD-08248,Yoga Mat,Sports,81.08,10,Los Angeles,2024-05-01
ORD-08249,Puzzle,Toys,496.84,5,New York,2024-06-08
ORD-08250,Fiction,Books,802.79,7,Los Angeles,2024-02-05
ORD-08251,Blender,Home & Kitchen,613.48,1,Los Angeles,2024-05-31
ORD-08252,Football,Sports,402.03,6,New York,2023-12-20
ORD-08253,Building Blocks,Toys,12.28,6,Houston,2024-03-05
ORD-08254,Shirt,Clothing,79.44,1,New York,2024-09-21
ORD-08255,Jacket,Clothing,423.78,5,Houston,2024-10-08
ORD-08256,Laptop,Electronics,634.16,5,San Francisco,2024-06-05
ORD-08257,Doll,Toys,13.11,6,Chicago,2024-03-23
ORD-08258,Biography,Books,339.13,4,Houston,2023-12-22
ORD-08259,Shoes,Clothing,348.37,5,Los Angeles,2024-08-03
ORD-08260,Blender,Home & Kitchen,499.19,2,San Francisco,2024-11-10
ORD-08261,Tennis Racket,Sports,502.79,10,Chicago,2024-06-12
ORD-08262,Basketball,Sports,628.86,10,San Francisco,2024-02-24
ORD-08263,Jeans,Clothing,873.03,9,Houston,2024-09-06
ORD-08264,Building Blocks,Toys,615.19,1,Houston,2023-12-14
ORD-08265,Cookware,Home & Kitchen,698.41,9,Chicago,2024-03-03
ORD-08266,Puzzle,Toys,372.85,9,San Francisco,2024-09-18
ORD-08267,Yoga Mat,Sports,914.02,8,Chicago,2024-10-07
ORD-08268,Football,Sports,299.92,3,Houston,2024-11-17
ORD-08269,Jacket,Clothing,126.05,3,New York,2024-08-12
ORD-08270,Headphones,Electronics,314.39,1,San Francisco,2024-10-21
ORD-08271,Jacket,Clothing,637.8,7,San Francisco,2024-04-08
ORD-08272,Action Figure,Toys,855.98,9,San Francisco,2024-04-17
ORD-08273,Basketball,Sports,203.55,5,New York,2024-08-26
ORD-08274,Shirt,Clothing,266.1,8,New York,2024-07-31
ORD-08275,Blender,Home & Kitchen,487.84,5,Houston,2024-11-05
ORD-08276,Textbook,Books,214.38,2,Houston,2024-07-13
ORD-08277,Yoga Mat,Sports,119.18,6,New York,2024-07-19
ORD-08278,Doll,Toys,366.9,5,Los Angeles,2024-09-18
ORD-08279,Textbook,Books,861.03,4,New York,2024-03-11
ORD-08280,Vacuum Cleaner,Home & Kitchen,828.17,4,Houston,2024-01-14
ORD-08281,Basketball,Sports,684.17,1,Chicago,2024-11-11
ORD-08282,Headphones,Electronics,592.38,1,Houston,2024-05-15
ORD-08283,Microwave,Home & Kitchen,207.44,3,San Francisco,2024-08-17
ORD-08284,Vacuum Cleaner,Home & Kitchen,784.0,5,San Francisco,2024-08-10
ORD-08285,Non-Fiction,Books,484.3,1,Chicago,2024-11-14
ORD-08286,Puzzle,Toys,353.9,3,San Francisco,2024-08-31
ORD-08287,Shirt,Clothing,450.64,4,Los Angeles,2024-06-10
ORD-08288,Jacket,Clothing,757.13,4,Los Angeles,2024-04-08
ORD-08289,Jeans,Clothing,494.88,9,Houston,2024-06-17
ORD-08290,Non-Fiction,Books,992.59,10,Chicago,2024-01-02
ORD-08291,Blender,Home & Kitchen,741.56,1,San Francisco,2024-08-11
ORD-08292,Jacket,Clothing,134.22,10,Los Angeles,2024-07-20
ORD-08293,Laptop,Electronics,380.96,3,New York,2024-10-07
ORD-08294,Biography,Books,974.87,8,New York,2023-12-02
ORD-08295,Laptop,Electronics,559.12,10,San Francisco,2024-11-26
ORD-08296,Blender,Home & Kitchen,100.51,6,Los Angeles,2024-02-03
ORD-08297,Laptop,Electronics,405.73,2,Los Angeles,2024-03-29
ORD-08298,Cookware,Home & Kitchen,127.9,9,Houston,2024-10-05
ORD-08299,Yoga Mat,Sports,73.77,6,Houston,2024-05-29
ORD-08300,Blender,Home & Kitchen,384.56,4,Chicago,2023-12-28
ORD-08301,Basketball,Sports,358.84,5,Houston,2024-05-14
ORD-08302,Phone,Electronics,344.05,8,San Francisco,2024-10-31
ORD-08303,Blender,Home & Kitchen,445.55,9,San Francisco,2024-04-07
ORD-08304,Tablet,Electronics,114.61,8,Chicago,2024-09-22
ORD-08305,Jacket,Clothing,736.8,8,San Francisco,2024-08-29
ORD-08306,Laptop,Electronics,489.89,4,Los Angeles,2024-05-23
ORD-08307,Vacuum Cleaner,Home & Kitchen,604.36,7,San Francisco,2024-10-29
ORD-08308,Fiction,Books,620.88,6,New York,2024-07-10
ORD-08309,Textbook,Books,321.7,3,New York,2024-06-22
ORD-08310,Microwave,Home & Kitchen,637.93,1,Houston,2024-08-26
ORD-08311,Yoga Mat,Sports,711.77,9,New York,2024-11-24
ORD-08312,Headphones,Electronics,744.18,6,San Francisco,2023-12-30
ORD-08313,Blender,Home & Kitchen,992.68,1,New York,2024-01-27
ORD-08314,Building Blocks,Toys,206.14,8,Houston,2024-06-01
ORD-08315,Laptop,Electronics,908.72,2,Houston,2024-03-19
ORD-08316,Non-Fiction,Books,924.5,6,Chicago,2024-07-30
ORD-08317,Shoes,Clothing,959.64,1,Chicago,2024-05-15
ORD-08318,Non-Fiction,Books,466.52,2,Chicago,2024-04-18
ORD-08319,Action Figure,Toys,852.64,2,Houston,2024-04-19
ORD-08320,Action Figure,Toys,896.1,7,New York,2024-08-15
ORD-08321,Jacket,Clothing,572.64,10,San Francisco,2024-08-28
ORD-08322,Phone,Electronics,900.07,1,New York,2024-01-24
ORD-08323,Cookware,Home & Kitchen,874.23,8,Houston,2024-09-19
ORD-08324,Basketball,Sports,359.48,7,Houston,2024-04-07
ORD-08325,Shoes,Clothing,604.75,1,Chicago,2024-01-09
ORD-08326,Jeans,Clothing,419.28,8,Chicago,2024-05-05
ORD-08327,Cookware,Home & Kitchen,758.45,4,Houston,2024-02-18
ORD-08328,Cookware,Home & Kitchen,528.79,8,Chicago,2024-10-30
ORD-08329,Puzzle,Toys,70.03,10,San Francisco,2023-12-18
ORD-08330,Doll,Toys,784.21,8,Houston,2024-11-04
ORD-08331,Basketball,Sports,758.32,4,Chicago,2024-09-21
ORD-08332,Jacket,Clothing,65.51,1,San Francisco,2024-09-27
ORD-08333,Shoes,Clothing,190.26,8,San Francisco,2024-08-30
ORD-08334,Building Blocks,Toys,587.71,9,San Francisco,2024-10-16
ORD-08335,Shirt,Clothing,107.67,6,Los Angeles,2024-11-14
ORD-08336,Doll,Toys,102.84,10,San Francisco,2024-01-06
ORD-08337,Shirt,Clothing,909.42,1,Los Angeles,2024-09-19
ORD-08338,Tennis Racket,Sports,244.55,4,Los Angeles,2023-12-10
ORD-08339,Biography,Books,991.18,7,San Francisco,2024-05-20
ORD-08340,Jeans,Clothing,706.87,8,San Francisco,2024-09-14
ORD-08341,Shirt,Clothing,922.62,10,Chicago,2024-09-03
ORD-08342,Phone,Electronics,46.13,8,Houston,2024-01-05
ORD-08343,Fiction,Books,98.2,3,Los Angeles,2024-04-22
ORD-08344,Phone,Electronics,814.53,6,San Francisco,2024-11-28
ORD-08345,Shoes,Clothing,449.52,3,Los Angeles,2024-11-08
ORD-08346,Shoes,Clothing,764.92,8,San Francisco,2024-09-16
ORD-08347,Non-Fiction,Books,410.0,6,San Francisco,2024-09-03
ORD-08348,Doll,Toys,12.62,4,Houston,2024-05-18
ORD-08349,Football,Sports,850.46,4,Chicago,2024-08-12
ORD-08350,Laptop,Electronics,44.03,7,New York,2024-10-31
ORD-08351,Puzzle,Toys,171.05,4,Houston,2024-11-19
ORD-08352,Puzzle,Toys,226.02,6,Chicago,2024-04-13
ORD-08353,Shoes,Clothing,774.94,6,Los Angeles,2024-06-11
ORD-08354,Tablet,Electronics,948.28,10,Chicago,2024-07-30
ORD-08355,Non-Fiction,Books,171.33,8,New York,2024-09-23
ORD-08356,Jacket,Clothing,41.39,10,Los Angeles,2023-12-28
ORD-08357,Doll,Toys,435.14,2,Houston,2024-11-21
ORD-08358,Blender,Home & Kitchen,229.11,6,New York,2024-04-28
ORD-08359,Tablet,Electronics,326.1,10,Houston,2023-12-10
ORD-08360,Headphones,Electronics,851.84,5,Los Angeles,2023-12-01
ORD-08361,Vacuum Cleaner,Home & Kitchen,877.1,6,New York,2024-01-08
ORD-08362,Laptop,Electronics,957.34,5,New York,2024-06-01
ORD-08363,Laptop,Electronics,69.54,3,New York,2024-08-01
ORD-08364,Puzzle,Toys,867.07,9,Houston,2024-04-12
ORD-08365,Basketball,Sports,368.18,8,San Francisco,2024-04-05
ORD-08366,Football,Sports,930.46,3,New York,2024-04-07
ORD-08367,Jacket,Clothing,915.41,9,Chicago,2024-06-21
ORD-08368,Football,Sports,261.63,7,San Francisco,2024-08-16
ORD-08369,Biography,Books,632.05,7,Chicago,2024-07-18
ORD-08370,Jacket,Clothing,126.04,2,Chicago,2024-07-30
ORD-08371,Tablet,Electronics,661.26,10,San Francisco,2024-01-07
ORD-08372,Action Figure,Toys,213.4,1,Los Angeles,2024-03-21
ORD-08373,Phone,Electronics,30.42,3,Chicago,2024-08-08
ORD-08374,Textbook,Books,943.31,3,New York,2024-01-18
ORD-08375,Shirt,Clothing,633.39,3,Chicago,2024-03-26
ORD-08376,Shoes,Clothing,412.93,9,Los Angeles,2024-08-24
ORD-08377,Doll,Toys,14.84,3,New York,2024-08-22
ORD-08378,Vacuum Cleaner,Home & Kitchen,765.12,6,New York,2024-02-05
ORD-08379,Shirt,Clothing,328.41,6,Chicago,2024-02-23
ORD-08380,Basketball,Sports,902.01,7,Houston,2024-01-01
ORD-08381,Tennis Racket,Sports,790.82,6,San Francisco,2024-04-15
ORD-08382,Shoes,Clothing,403.57,7,Chicago,2024-09-08
ORD-08383,Building Blocks,Toys,614.32,2,New York,2024-11-16
ORD-08384,Headphones,Electronics,27.97,6,San Francisco,2024-10-27
ORD-08385,Puzzle,Toys,716.05,3,Houston,2024-04-24
ORD-08386,Cookware,Home & Kitchen,156.45,3,Houston,2024-08-24
ORD-08387,Headphones,Electronics,887.9,8,New York,2024-04-23
ORD-08388,Shirt,Clothing,297.77,2,Los Angeles,2024-08-19
ORD-08389,Jeans,Clothing,929.0,2,Houston,2024-07-27
ORD-08390,Vacuum Cleaner,Home & Kitchen,91.81,6,Los Angeles,2024-10-20
ORD-08391,Doll,Toys,541.87,8,Los Angeles,2024-09-14
ORD-08392,Headphones,Electronics,559.29,4,New York,2024-05-24
ORD-08393,Tennis Racket,Sports,501.76,9,Chicago,2024-03-08
ORD-08394,Microwave,Home & Kitchen,213.21,4,New York,2024-06-26
ORD-08395,Action Figure,Toys,797.56,6,Los Angeles,2024-01-01
ORD-08396,Tablet,Electronics,981.84,10,Chicago,2024-02-10
ORD-08397,Blender,Home & Kitchen,261.38,9,New York,2024-05-27
ORD-08398,Building Blocks,Toys,941.21,1,San Francisco,2024-04-25
ORD-08399,Shirt,Clothing,16.27,3,New York,2024-11-03
ORD-08400,Headphones,Electronics,585.1,7,San Francisco,2024-04-15
ORD-08401,Puzzle,Toys,888.58,3,New York,2024-08-25
ORD-08402,Phone,Electronics,524.31,7,New York,2024-06-09
ORD-08403,Action Figure,Toys,741.21,4,San Francisco,2024-03-18
ORD-08404,Building Blocks,Toys,535.01,9,San Francisco,2024-11-07
ORD-08405,Tablet,Electronics,295.86,6,New York,2024-11-02
ORD-08406,Jeans,Clothing,663.17,2,San Francisco,2024-05-05
ORD-08407,Action Figure,Toys,763.41,6,New York,2023-12-16
ORD-08408,Action Figure,Toys,79.96,4,Chicago,2024-03-12
ORD-08409,Textbook,Books,512.72,5,Chicago,2024-07-31
ORD-08410,Doll,Toys,608.54,8,Los Angeles,2024-10-13
ORD-08411,Non-Fiction,Books,715.99,9,San Francisco,2024-05-21
ORD-08412,Vacuum Cleaner,Home & Kitchen,656.34,8,New York,2024-11-14
ORD-08413,Yoga Mat,Sports,201.83,8,New York,2024-05-25
ORD-08414,Phone,Electronics,624.32,1,San Francisco,2024-04-05
ORD-08415,Football,Sports,773.76,7,San Francisco,2024-02-19
ORD-08416,Biography,Books,89.32,10,Chicago,2024-07-13
ORD-08417,Jeans,Clothing,39.54,9,New York,2024-11-25
ORD-08418,Fiction,Books,265.78,4,New York,2024-04-06
ORD-08419,Building Blocks,Toys,441.38,9,San Francisco,2023-12-06
ORD-08420,Doll,Toys,872.76,9,Los Angeles,2023-12-04
ORD-08421,Basketball,Sports,493.2,4,New York,2024-02-05
ORD-08422,Textbook,Books,482.37,6,San Francisco,2024-04-11
ORD-08423,Vacuum Cleaner,Home & Kitchen,801.44,5,New York,2024-08-13
ORD-08424,Puzzle,Toys,214.47,7,Los Angeles,2024-10-14
ORD-08425,Biography,Books,725.25,2,San Francisco,2024-02-16
ORD-08426,Textbook,Books,513.63,6,Chicago,2024-01-03
ORD-08427,Action Figure,Toys,259.4,5,San Francisco,2024-10-23
ORD-08428,Action Figure,Toys,992.87,10,San Francisco,2024-07-20
ORD-08429,Blender,Home & Kitchen,882.01,4,Chicago,2023-12-20
ORD-08430,Shoes,Clothing,260.18,8,San Francisco,2023-12-28
ORD-08431,Headphones,Electronics,839.41,2,New York,2024-11-25
ORD-08432,Shirt,Clothing,326.49,2,Chicago,2024-11-22
ORD-08433,Yoga Mat,Sports,661.14,5,Chicago,2024-08-08
ORD-08434,Puzzle,Toys,485.03,1,San Francisco,2024-10-20
ORD-08435,Blender,Home & Kitchen,461.38,2,Houston,2024-06-24
ORD-08436,Tablet,Electronics,871.23,7,Los Angeles,2023-12-03
ORD-08437,Textbook,Books,483.19,10,San Francisco,2024-01-07
ORD-08438,Puzzle,Toys,172.68,2,San Francisco,2024-07-18
ORD-08439,Non-Fiction,Books,524.76,5,Los Angeles,2024-01-23
ORD-08440,Jacket,Clothing,950.73,3,New York,2024-04-06
ORD-08441,Doll,Toys,731.23,7,Houston,2024-10-20
ORD-08442,Puzzle,Toys,420.96,5,Los Angeles,2024-11-03
ORD-08443,Cookware,Home & Kitchen,834.36,9,Los Angeles,2024-08-30
ORD-08444,Football,Sports,395.55,4,San Francisco,2024-02-06
ORD-08445,Jacket,Clothing,478.25,9,New York,2023-12-14
ORD-08446,Yoga Mat,Sports,464.4,9,Chicago,2024-01-16
ORD-08447,Blender,Home & Kitchen,915.87,3,Los Angeles,2024-07-28
ORD-08448,Football,Sports,189.94,3,Los Angeles,2024-08-06
ORD-08449,Jeans,Clothing,67.22,8,Houston,2024-07-19
ORD-08450,Phone,Electronics,281.43,4,San Francisco,2024-09-13
ORD-08451,Shoes,Clothing,762.86,8,Chicago,2024-04-12
ORD-08452,Shirt,Clothing,558.59,8,New York,2024-03-27
ORD-08453,Tennis Racket,Sports,90.99,1,San Francisco,2024-05-29
ORD-08454,Jeans,Clothing,838.15,8,New York,2024-02-16
ORD-08455,Fiction,Books,447.67,7,Houston,2023-12-21
ORD-08456,Football,Sports,823.46,5,Chicago,2024-01-25
ORD-08457,Tennis Racket,Sports,132.06,10,San Francisco,2024-11-04
ORD-08458,Non-Fiction,Books,411.95,10,Houston,2024-06-10
ORD-08459,Tennis Racket,Sports,846.89,9,New York,2024-01-24
ORD-08460,Laptop,Electronics,754.74,5,San Francisco,2024-04-26
ORD-08461,Doll,Toys,645.44,2,Chicago,2024-10-03
ORD-08462,Textbook,Books,555.78,9,Los Angeles,2024-03-08
ORD-08463,Laptop,Electronics,431.65,7,Los Angeles,2024-06-09
ORD-08464,Puzzle,Toys,317.47,10,New York,2024-05-01
ORD-08465,Jeans,Clothing,411.29,5,Chicago,2024-01-23
ORD-08466,Fiction,Books,887.72,4,New York,2024-08-07
ORD-08467,Textbook,Books,15.06,7,Houston,2023-12-25
ORD-08468,Tennis Racket,Sports,844.05,5,Houston,2023-12-07
ORD-08469,Headphones,Electronics,224.07,7,Chicago,2024-07-20
ORD-08470,Headphones,Electronics,595.57,7,San Francisco,2024-07-14
ORD-08471,Non-Fiction,Books,273.59,7,New York,2024-01-15
ORD-08472,Puzzle,Toys,835.52,2,Los Angeles,2024-08-02
ORD-08473,Jeans,Clothing,112.72,8,New York,2024-08-29
ORD-08474,Yoga Mat,Sports,831.57,5,Chicago,2024-07-27
ORD-08475,Vacuum Cleaner,Home & Kitchen,757.3,6,Los Angeles,2024-07-04
ORD-08476,Basketball,Sports,693.94,4,Chicago,2024-02-13
ORD-08477,Shirt,Clothing,710.97,7,Chicago,2024-05-12
ORD-08478,Puzzle,Toys,24.28,1,Chicago,2024-02-28
ORD-08479,Jacket,Clothing,97.18,4,Houston,2024-07-22
ORD-08480,Football,Sports,829.44,8,Houston,2024-10-08
ORD-08481,Yoga Mat,Sports,524.72,4,New York,2024-05-07
ORD-08482,Basketball,Sports,646.51,5,Chicago,2024-10-30
ORD-08483,Vacuum Cleaner,Home & Kitchen,405.03,5,Houston,2024-06-13
ORD-08484,Textbook,Books,147.4,3,San Francisco,2024-02-08
ORD-08485,Doll,Toys,828.65,8,Chicago,2024-05-12
ORD-08486,Fiction,Books,476.44,8,Chicago,2024-04-19
ORD-08487,Basketball,Sports,70.61,8,San Francisco,2024-04-19
ORD-08488,Football,Sports,266.99,10,Houston,2024-09-26
ORD-08489,Cookware,Home & Kitchen,236.13,5,Houston,2024-08-10
ORD-08490,Tennis Racket,Sports,617.6,1,Houston,2024-09-27
ORD-08491,Non-Fiction,Books,405.05,8,Los Angeles,2024-09-21
ORD-08492,Action Figure,Toys,922.56,8,New York,2024-06-17
ORD-08493,Building Blocks,Toys,44.98,3,San Francisco,2024-10-03
ORD-08494,Jacket,Clothing,560.15,10,Los Angeles,2024-10-17
ORD-08495,Blender,Home & Kitchen,689.25,5,San Francisco,2024-10-14
ORD-08496,Phone,Electronics,271.47,8,New York,2024-08-23
ORD-08497,Jeans,Clothing,124.94,2,Houston,2024-06-04
ORD-08498,Cookware,Home & Kitchen,281.94,2,New York,2024-05-14
ORD-08499,Shirt,Clothing,620.28,3,New York,2024-02-07
ORD-08500,Shirt,Clothing,119.65,7,Houston,2024-03-11
ORD-08501,Microwave,Home & Kitchen,190.8,1,Los Angeles,2024-08-20
ORD-08502,Shirt,Clothing,778.64,9,Houston,2024-09-14
ORD-08503,Puzzle,Toys,713.11,4,Los Angeles,2024-09-03
ORD-08504,Jeans,Clothing,664.21,6,Houston,2024-08-27
ORD-08505,Cookware,Home & Kitchen,73.05,3,Chicago,2024-04-04
ORD-08506,Jeans,Clothing,231.95,4,New York,2024-07-05
ORD-08507,Doll,Toys,730.25,6,New York,2024-07-13
ORD-08508,Yoga Mat,Sports,754.36,5,Houston,2024-02-08
ORD-08509,Cookware,Home & Kitchen,240.29,2,San Francisco,2024-11-14
ORD-08510,Textbook,Books,727.79,3,Chicago,2024-05-16
ORD-08511,Puzzle,Toys,159.49,7,San Francisco,2024-09-10
ORD-08512,Tablet,Electronics,422.01,4,Chicago,2024-10-12
ORD-08513,Headphones,Electronics,620.75,2,Houston,2024-01-26
ORD-08514,Fiction,Books,536.12,6,New York,2024-01-17
ORD-08515,Biography,Books,870.82,3,Chicago,2024-05-06
ORD-08516,Tablet,Electronics,467.95,3,San Francisco,2024-08-22
ORD-08517,Cookware,Home & Kitchen,748.56,3,Los Angeles,2024-05-09
ORD-08518,Doll,Toys,449.76,9,Chicago,2023-12-10
ORD-08519,Fiction,Books,688.09,8,Chicago,2024-08-22
ORD-08520,Jacket,Clothing,267.53,4,Los Angeles,2024-07-20
ORD-08521,Cookware,Home & Kitchen,344.69,4,Houston,2023-12-20
ORD-08522,Vacuum Cleaner,Home & Kitchen,288.86,3,Chicago,2024-03-18
ORD-08523,Non-Fiction,Books,432.55,2,Chicago,2024-03-10
ORD-08524,Cookware,Home & Kitchen,447.46,1,San Francisco,2024-07-26
ORD-08525,Shirt,Clothing,771.98,5,San Francisco,2024-07-23
ORD-08526,Yoga Mat,Sports,16.77,5,New York,2024-06-09
ORD-08527,Football,Sports,880.34,9,Chicago,2024-09-29
ORD-08528,Puzzle,Toys,470.11,4,Chicago,2024-02-07
ORD-08529,Football,Sports,214.92,2,Houston,2024-01-18
ORD-08530,Yoga Mat,Sports,69.9,8,New York,2023-12-21
ORD-08531,Non-Fiction,Books,119.03,1,New York,2024-04-15
ORD-08532,Non-Fiction,Books,253.91,8,Chicago,2024-08-26
ORD-08533,Microwave,Home & Kitchen,461.62,5,Chicago,2024-06-03
ORD-08534,Non-Fiction,Books,800.17,2,San Francisco,2024-11-21
ORD-08535,Shirt,Clothing,352.09,6,San Francisco,2024-06-01
ORD-08536,Football,Sports,544.32,4,San Francisco,2024-06-15
ORD-08537,Microwave,Home & Kitchen,259.09,2,Chicago,2024-11-15
ORD-08538,Shirt,Clothing,366.65,10,Houston,2024-11-27
ORD-08539,Headphones,Electronics,391.76,7,Chicago,2024-10-22
ORD-08540,Puzzle,Toys,955.87,8,Houston,2024-10-09
ORD-08541,Non-Fiction,Books,986.68,2,Los Angeles,2024-03-22
ORD-08542,Jacket,Clothing,478.23,10,Los Angeles,2024-02-19
ORD-08543,Action Figure,Toys,580.92,8,Houston,2024-09-17
ORD-08544,Vacuum Cleaner,Home & Kitchen,151.63,7,Houston,2024-02-19
ORD-08545,Doll,Toys,901.5,6,Chicago,2023-12-10
ORD-08546,Football,Sports,731.25,9,New York,2024-09-26
ORD-08547,Building Blocks,Toys,965.59,2,Los Angeles,2024-03-02
ORD-08548,Puzzle,Toys,218.67,5,Houston,2023-12-31
ORD-08549,Phone,Electronics,517.32,5,Chicago,2023-12-23
ORD-08550,Non-Fiction,Books,512.18,2,Chicago,2024-08-04
ORD-08551,Action Figure,Toys,33.61,3,San Francisco,2024-02-23
ORD-08552,Vacuum Cleaner,Home & Kitchen,526.6,3,Chicago,2024-06-01
ORD-08553,Action Figure,Toys,920.23,4,San Francisco,2024-02-04
ORD-08554,Action Figure,Toys,977.3,4,Houston,2024-07-20
ORD-08555,Phone,Electronics,294.17,4,San Francisco,2024-03-14
ORD-08556,Basketball,Sports,616.98,5,Los Angeles,2024-10-04
ORD-08557,Building Blocks,Toys,380.36,6,New York,2024-10-27
ORD-08558,Tennis Racket,Sports,168.39,5,Houston,2024-04-24
ORD-08559,Puzzle,Toys,17.81,2,Houston,2024-03-23
ORD-08560,Tablet,Electronics,617.69,8,San Francisco,2024-08-02
ORD-08561,Laptop,Electronics,874.05,3,Houston,2024-06-02
ORD-08562,Laptop,Electronics,39.06,3,Houston,2024-07-03
ORD-08563,Microwave,Home & Kitchen,27.72,7,Houston,2024-06-25
ORD-08564,Shoes,Clothing,634.02,7,Los Angeles,2024-05-12
ORD-08565,Yoga Mat,Sports,857.38,3,Chicago,2024-03-22
ORD-08566,Vacuum Cleaner,Home & Kitchen,324.81,10,San Francisco,2024-05-21
ORD-08567,Jeans,Clothing,429.7,1,San Francisco,2024-03-04
ORD-08568,Building Blocks,Toys,277.57,7,Chicago,2024-09-18
ORD-08569,Blender,Home & Kitchen,721.26,5,Houston,2024-03-05
ORD-08570,Non-Fiction,Books,936.47,4,San Francisco,2024-08-06
ORD-08571,Shirt,Clothing,107.74,10,Houston,2024-02-18
ORD-08572,Doll,Toys,445.29,9,Houston,2024-07-05
ORD-08573,Microwave,Home & Kitchen,854.53,1,New York,2024-11-06
ORD-08574,Tennis Racket,Sports,481.28,8,New York,2024-03-17
ORD-08575,Laptop,Electronics,775.54,6,San Francisco,2024-04-05
ORD-08576,Headphones,Electronics,139.93,7,San Francisco,2024-04-14
ORD-08577,Football,Sports,122.0,6,San Francisco,2024-04-19
ORD-08578,Doll,Toys,156.43,10,San Francisco,2024-01-09
ORD-08579,Cookware,Home & Kitchen,506.03,5,Houston,2024-09-21
ORD-08580,Puzzle,Toys,256.91,10,San Francisco,2024-07-28
ORD-08581,Blender,Home & Kitchen,70.3,10,New York,2024-07-31
ORD-08582,Fiction,Books,710.13,4,San Francisco,2024-03-30
ORD-08583,Cookware,Home & Kitchen,363.77,6,Houston,2024-10-10
ORD-08584,Vacuum Cleaner,Home & Kitchen,765.25,1,Chicago,2024-03-09
ORD-08585,Microwave,Home & Kitchen,627.96,6,Houston,2024-08-30
ORD-08586,Jeans,Clothing,146.33,2,Chicago,2024-03-28
ORD-08587,Cookware,Home & Kitchen,853.99,6,New York,2024-07-05
ORD-08588,Textbook,Books,511.65,5,New York,2024-01-05
ORD-08589,Yoga Mat,Sports,764.17,8,Los Angeles,2024-04-23
ORD-08590,Tablet,Electronics,816.13,7,New York,2024-01-13
ORD-08591,Laptop,Electronics,740.7,4,San Francisco,2024-09-19
ORD-08592,Doll,Toys,425.14,8,San Francisco,2024-05-13
